Field1,day,emplacemen,index,pk,name,latitude,longitude,trip_per_d,cluster,FID1,FID_1,Field1_1,day_1,is_member,start_stat,index_1,Code,name_1,latitude_x,longitude_,year_x,trip_c,emplacem_1,pk_1,FID_,latitude_y,longitude1,year_y,X_x,Y_x,cluster_1,X_y,Y_y,X_mean,Y_mean,FID_2,DAUID,CDNAME,DAU,OID_,DAU_1,pop_2016,popden,age_0_14,age_15_30,age_30_45,age_p_45,lang_e,lang_f,lang_ef,inc_em,inc_aft,inc_low_,edu_unideg,to_work_ca,to_work_pt,to_work_wa,to_work_bi
33,202,16099,149,149,des ?Îrables / Rachel,45.53354700000,-73.56686700000,79.69801980000,269,0,146,287,202,0.00000000000,0.00000000000,149,0.00000000000,des ?Îrables / Rachel,45.53354700000,-73.56686700000,2022,16099,16099.00000000000,149.00000000000,652,45.53354700000,-73.56686700000,2022,299577,5043740,269,299577.00000000000,5043740.00000000000,299577.00000000000,5043740.00000000000,2545,24661805,Montr?—al,24661805,1661,24661805,629,17472.20000000000,0.15898251200,0.24642289300,0.35771065200,0.23688394300,0.01587301600,0.25396825400,0.72222222200,61888,55424,0.15900000000,0.42696629200,0.32432432400,0.29729729700,0.17567567600,0.20270270300
34,201,10908,152,152,Bercy / Rachel,45.53840300000,-73.56196400000,54.26865672000,372,0,138,273,201,0.00000000000,0.00000000000,152,0.00000000000,Bercy / Rachel,45.53840300000,-73.56196400000,2022,10908,10908.00000000000,152.00000000000,653,45.53840300000,-73.56196400000,2022,299961,5044280,372,299961.00000000000,5044280.00000000000,299961.00000000000,5044280.00000000000,2832,24662026,Montr?—al,24662026,1863,24662026,785,2804.60000000000,0.12101910800,0.30573248400,0.32484076400,0.24840764300,0.04545454500,0.27922077900,0.66233766200,36416,33664,0.32400000000,0.25903614500,0.30000000000,0.46250000000,0.07500000000,0.12500000000
35,202,11937,153,153,Ste-Catherine / Dezery,45.53938500000,-73.54100000000,59.09405941000,595,0,10,21,202,0.00000000000,0.00000000000,153,0.00000000000,Ste-Catherine / Dezery,45.53938500000,-73.54100000000,2022,11937,11937.00000000000,153.00000000000,654,45.53938500000,-73.54100000000,2022,301598,5044390,595,301598.00000000000,5044390.00000000000,301598.00000000000,5044390.00000000000,1917,24661917,Montr?—al,24661917,1767,24661917,727,2234.20000000000,0.09628610700,0.25447042600,0.39202200800,0.25722145800,0.02777777800,0.38194444400,0.58333333300,38080,35520,0.34000000000,0.30851063800,0.40000000000,0.42857142900,0.08571428600,0.05714285700
36,202,15849,154,154,D?—z?—ry / Ontario,45.54111000000,-73.54755000000,78.46039604000,264,0,349,699,202,0.00000000000,0.00000000000,154,0.00000000000,D?—z?—ry / Ontario,45.54111000000,-73.54755000000,2022,15849,15849.00000000000,154.00000000000,655,45.54111000000,-73.54755000000,2022,301087,5044580,264,301087.00000000000,5044580.00000000000,301087.00000000000,5044580.00000000000,2013,24661753,Montr?—al,24661753,1609,24661753,494,21478.30000000000,0.11133603200,0.33400809700,0.37449392700,0.18016194300,0.02020202000,0.35353535400,0.61616161600,40256,36992,0.25300000000,0.25203252000,0.22807017500,0.57894736800,0.12280701800,0.05263157900
37,202,14206,155,155,M?—tro Pr?—fontaine (Moreau / Hochelaga),45.54178000000,-73.55571400000,70.32673267000,431,0,344,689,202,0.00000000000,0.00000000000,155,0.00000000000,M?—tro Pr?—fontaine (Moreau / Hochelaga),45.54178000000,-73.55571400000,2022,14206,14206.00000000000,155.00000000000,656,45.54178000000,-73.55571400000,2022,300449,5044650,431,300449.00000000000,5044650.00000000000,300449.00000000000,5044650.00000000000,2075,24661779,Montr?—al,24661779,1635,24661779,598,6321.40000000000,0.10033444800,0.29264214000,0.33444816100,0.27257525100,0.05882352900,0.27731092400,0.65546218500,41344,37248,0.22500000000,0.32258064500,0.43859649100,0.42105263200,0.07017543900,0.00000000000
38,201,8826,156,156,Valois / Ste-Catherine,45.54523000000,-73.53725000000,43.91044776000,226,0,487,974,201,0.00000000000,0.00000000000,156,0.00000000000,Valois / Ste-Catherine,45.54523000000,-73.53725000000,2022,8826,8826.00000000000,156.00000000000,657,45.54523000000,-73.53725000000,2022,301891,5045040,226,301891.00000000000,5045040.00000000000,301891.00000000000,5045040.00000000000,1919,24661919,Montr?—al,24661919,1769,24661919,832,2671.80000000000,0.19831730800,0.21634615400,0.25240384600,0.33293269200,0.02409638600,0.64457831300,0.32530120500,26560,25920,0.57900000000,0.12230215800,0.35714285700,0.47619047600,0.07142857100,0.04761904800
39,202,5309,157,157,St-Germain / Hochelaga,45.54369900000,-73.55367300000,26.28217822000,239,0,489,978,202,0.00000000000,0.00000000000,157,0.00000000000,St-Germain / Hochelaga,45.54369900000,-73.55367300000,2022,5309,5309.00000000000,157.00000000000,658,45.54369900000,-73.55367300000,2022,300609,5044870,239,300609.00000000000,5044870.00000000000,300609.00000000000,5044870.00000000000,2071,24661775,Montr?—al,24661775,1631,24661775,538,11594.80000000000,0.09293680300,0.16728624500,0.34386617100,0.39591078100,0.03191489400,0.37234042600,0.57446808500,45056,40320,0.22600000000,0.36000000000,0.33333333300,0.51851851900,0.07407407400,0.07407407400
40,202,23573,158,158,Aylwin / Ontario,45.54428400000,-73.54534000000,116.69801980000,110,0,348,697,202,0.00000000000,0.00000000000,158,0.00000000000,Aylwin / Ontario,45.54428400000,-73.54534000000,2022,23573,23573.00000000000,158.00000000000,659,45.54428400000,-73.54534000000,2022,301259,5044930,110,301259.00000000000,5044930.00000000000,301259.00000000000,5044930.00000000000,2017,24661757,Montr?—al,24661757,1613,24661757,783,17674.90000000000,0.09578544100,0.29374201800,0.37675606600,0.23371647500,0.00636942700,0.36305732500,0.61783439500,41472,36928,0.25500000000,0.25543478300,0.25974026000,0.54545454500,0.16883116900,0.03896103900
41,202,16451,159,159,M?—tro Joliette  (Joliette / Hochelaga),45.54690700000,-73.55155700000,81.44059406000,418,0,345,691,202,0.00000000000,0.00000000000,159,0.00000000000,M?—tro Joliette  (Joliette / Hochelaga),45.54690700000,-73.55155700000,2022,16451,16451.00000000000,159.00000000000,660,45.54690700000,-73.55155700000,2022,300774,5045220,418,300774.00000000000,5045220.00000000000,300774.00000000000,5045220.00000000000,2808,24662048,Montr?—al,24662048,1885,24662048,500,15337.40000000000,0.11000000000,0.27000000000,0.38000000000,0.24000000000,0.04000000000,0.33000000000,0.61000000000,38912,35328,0.31000000000,0.34751773000,0.21052631600,0.66666666700,0.08771929800,0.03508771900
42,202,7213,161,161,Nicolet / Sherbrooke,45.54969500000,-73.55464700000,35.70792079000,560,0,312,624,202,0.00000000000,0.00000000000,161,0.00000000000,Nicolet / Sherbrooke,45.54969500000,-73.55464700000,2022,7213,7213.00000000000,161.00000000000,661,45.54969500000,-73.55464700000,2022,300533,5045530,560,300533.00000000000,5045530.00000000000,300533.00000000000,5045530.00000000000,2807,24662047,Montr?—al,24662047,1884,24662047,477,3978.30000000000,0.09433962300,0.24109014700,0.27253668800,0.39203354300,0.02150537600,0.36559139800,0.60215053800,39680,35200,0.19100000000,0.23636363600,0.37777777800,0.53333333300,0.06666666700,0.04444444400
43,202,4912,162,162,M?—tro Assomption (Chauveau / de l'Assomption),45.56978900000,-73.54808100000,24.31683168000,393,0,397,793,202,0.00000000000,0.00000000000,162,0.00000000000,M?—tro Assomption (Chauveau / de l'Assomption),45.56978900000,-73.54808100000,2022,4912,4912.00000000000,162.00000000000,662,45.56978900000,-73.54808100000,2022,301047,5047770,393,301047.00000000000,5047770.00000000000,301047.00000000000,5047770.00000000000,2769,24661709,Montr?—al,24661709,1567,24661709,1207,2164.20000000000,0.04971002500,0.06628003300,0.12841756400,0.75559237800,0.01129943500,0.50282485900,0.48022598900,42496,37184,0.23700000000,0.22009569400,0.65789473700,0.28947368400,0.05263157900,0.00000000000
44,89,2651,164,164,M?—tro Cadillac (de Cadillac / Sherbrooke),45.57696300000,-73.54683600000,29.78651685000,112,0,415,829,89,0.00000000000,0.00000000000,164,0.00000000000,M?—tro Cadillac (de Cadillac / Sherbrooke),45.57696300000,-73.54683600000,2022,2651,2651.00000000000,164.00000000000,663,45.57696300000,-73.54683600000,2022,301145,5048560,112,301149.66666700000,5048558.33333000000,301149.66666700000,5048558.33333000000,2678,24662104,Montr?—al,24662104,1935,24662104,592,8165.50000000000,0.09290540500,0.14358108100,0.21959459500,0.54391891900,0.02521008400,0.43697479000,0.53781512600,56448,47936,0.12800000000,0.31914893600,0.40540540500,0.51351351400,0.05405405400,0.05405405400
45,89,2651,164,164,Cadillac / Sherbrooke,45.57696300000,-73.54683600000,29.78651685000,112,0,415,829,89,0.00000000000,0.00000000000,164,0.00000000000,M?—tro Cadillac (de Cadillac / Sherbrooke),45.57696300000,-73.54683600000,2022,2651,2651.00000000000,164.00000000000,663,45.57696300000,-73.54683600000,2022,301145,5048560,112,301149.66666700000,5048558.33333000000,301149.66666700000,5048558.33333000000,2678,24662104,Montr?—al,24662104,1935,24662104,592,8165.50000000000,0.09290540500,0.14358108100,0.21959459500,0.54391891900,0.02521008400,0.43697479000,0.53781512600,56448,47936,0.12800000000,0.31914893600,0.40540540500,0.51351351400,0.05405405400,0.05405405400
46,201,2565,165,165,Pierre-de-Coubertin / Langelier,45.58031500000,-73.53531400000,12.76119403000,206,0,436,868,201,0.00000000000,0.00000000000,165,0.00000000000,Pierre-de-Coubertin / Langelier,45.58031500000,-73.53531400000,2022,2565,2565.00000000000,165.00000000000,665,45.58031500000,-73.53531400000,2022,302044,5048940,206,302044.00000000000,5048935.00000000000,302044.00000000000,5048935.00000000000,968,24660108,Montr?—al,24660108,104,24660108,738,12724.10000000000,0.08130081300,0.12195122000,0.25745257500,0.53929539300,0.02027027000,0.52027027000,0.43918918900,36736,34125,0.26400000000,0.10638297900,0.41176470600,0.43137254900,0.11764705900,0.05882352900
47,201,4809,166,166,M?—tro Langelier (Langelier / Sherbrooke),45.58284700000,-73.54247600000,23.92537313000,308,0,486,971,201,0.00000000000,0.00000000000,166,0.00000000000,M?—tro Langelier (Langelier / Sherbrooke),45.58284700000,-73.54247600000,2022,4809,4809.00000000000,166.00000000000,666,45.58284700000,-73.54247600000,2022,301485,5049220,308,301485.00000000000,5049220.00000000000,301485.00000000000,5049220.00000000000,93,24663320,Montr?—al,24663320,3079,24663320,617,8801.70000000000,0.18638573700,0.20259319300,0.31604538100,0.29497568900,0.03252032500,0.47154471500,0.44715447200,44672,41600,0.26400000000,0.28057554000,0.31372549000,0.60784313700,0.05882352900,0.03921568600
48,202,45754,167,167,Boyer / du Mont-Royal,45.52743200000,-73.57991700000,226.50495050000,265,0,174,342,202,0.00000000000,0.00000000000,167,0.00000000000,Boyer / du Mont-Royal,45.52743200000,-73.57991700000,2022,45754,45754.00000000000,167.00000000000,667,45.52743200000,-73.57991700000,2022,298558,5043060,265,298558.00000000000,5043060.00000000000,298558.00000000000,5043060.00000000000,1907,24661905,Montr?—al,24661905,1757,24661905,511,18581.80000000000,0.14677103700,0.22504892400,0.38160469700,0.24657534200,0.02941176500,0.21568627500,0.75490196100,68352,54912,0.16700000000,0.41463414600,0.29166666700,0.33333333300,0.16666666700,0.18055555600
49,185,23133,168,168,Calixa-Lavall?—e / Rachel,45.52779500000,-73.57193900000,125.04324320000,769,0,147,289,185,0.00000000000,0.00000000000,168,0.00000000000,Calixa-Lavall?—e / Rachel,45.52779500000,-73.57193900000,2022,23133,23133.00000000000,168.00000000000,668,45.52779500000,-73.57193900000,2022,299181,5043100,769,299181.00000000000,5043100.00000000000,299181.00000000000,5043100.00000000000,934,24663334,Montr?—al,24663334,3093,24663334,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.21000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
50,201,37938,169,169,de Br?—beuf / du Mont-Royal,45.52940800000,-73.57815400000,188.74626870000,693,0,162,318,201,0.00000000000,0.00000000000,169,0.00000000000,de Br?—beuf / du Mont-Royal,45.52940800000,-73.57815400000,2022,37938,37938.00000000000,169.00000000000,669,45.52940800000,-73.57815400000,2022,298695,5043280,693,298695.00000000000,5043280.00000000000,298695.00000000000,5043280.00000000000,1904,24661902,Montr?—al,24661902,1754,24661902,673,15724.30000000000,0.15601783100,0.23031203600,0.35661218400,0.25705794900,0.01481481500,0.26666666700,0.71851851900,63616,54400,0.14100000000,0.45291479800,0.25316455700,0.34177215200,0.13924050600,0.25316455700
51,202,12654,170,170,de Lanaudi?–re / Marie-Anne,45.52932600000,-73.57480600000,62.64356436000,314,0,289,577,202,0.00000000000,0.00000000000,170,0.00000000000,de Lanaudi?–re / Marie-Anne,45.52932600000,-73.57480600000,2022,12654,12654.00000000000,170.00000000000,670,45.52932600000,-73.57480600000,2022,298957,5043270,314,298957.00000000000,5043270.00000000000,298957.00000000000,5043270.00000000000,1915,24661913,Montr?—al,24661913,1765,24661913,547,15152.40000000000,0.14625228500,0.19195612400,0.40219378400,0.25959780600,0.00925925900,0.27777777800,0.69444444400,68480,58944,0.13000000000,0.41875000000,0.25000000000,0.43750000000,0.20312500000,0.10937500000
52,202,21042,171,171,Marquette / Rachel,45.52980200000,-73.57029000000,104.16831680000,472,0,145,285,202,0.00000000000,0.00000000000,171,0.00000000000,Marquette / Rachel,45.52980200000,-73.57029000000,2022,21042,21042.00000000000,171.00000000000,671,45.52980200000,-73.57029000000,2022,299310,5043320,472,299310.00000000000,5043320.00000000000,299310.00000000000,5043320.00000000000,1649,24661896,Montr?—al,24661896,1748,24661896,476,20169.50000000000,0.13655462200,0.22058823500,0.37815126100,0.26470588200,0.08421052600,0.22105263200,0.69473684200,46464,40512,0.24200000000,0.41304347800,0.28260869600,0.36956521700,0.19565217400,0.13043478300
53,202,52632,173,173,Marquette / du Mont-Royal,45.53229000000,-73.57544000000,260.55445540000,542,0,158,311,202,0.00000000000,0.00000000000,173,0.00000000000,Marquette / du Mont-Royal,45.53229000000,-73.57544000000,2022,52632,52632.00000000000,173.00000000000,672,45.53229000000,-73.57544000000,2022,298908,5043600,542,298908.00000000000,5043600.00000000000,298908.00000000000,5043600.00000000000,2557,24661817,Montr?—al,24661817,1673,24661817,545,12057.50000000000,0.10091743100,0.30275229400,0.36697247700,0.22935779800,0.00925925900,0.23148148100,0.75000000000,57344,49237,0.18100000000,0.33544303800,0.24324324300,0.40540540500,0.16216216200,0.14864864900
54,185,28382,175,175,Chabot / du Mont-Royal,45.53418500000,-73.57358900000,153.41621620000,165,0,156,307,185,0.00000000000,0.00000000000,175,0.00000000000,Chabot / du Mont-Royal,45.53418500000,-73.57358900000,2022,28382,28382.00000000000,175.00000000000,673,45.53418500000,-73.57358900000,2022,299052,5043810,165,299063.33333300000,5043823.33333000000,299063.33333300000,5043823.33333000000,2555,24661815,Montr?—al,24661815,1671,24661815,332,15734.60000000000,0.13554216900,0.21084337300,0.39156626500,0.26204819300,0.02985074600,0.26865671600,0.68656716400,66240,53056,0.15200000000,0.43564356400,0.40000000000,0.31428571400,0.14285714300,0.14285714300
55,186,9079,176,176,Cartier / St-Joseph,45.53582800000,-73.57869000000,48.81182796000,704,0,167,327,186,0.00000000000,0.00000000000,176,0.00000000000,Cartier / St-Joseph,45.53582800000,-73.57869000000,2022,9079,9079.00000000000,176.00000000000,674,45.53582800000,-73.57869000000,2022,298654,5043990,704,298654.00000000000,5043990.00000000000,298654.00000000000,5043990.00000000000,2558,24661818,Montr?—al,24661818,1674,24661818,434,20765.60000000000,0.11520737300,0.24193548400,0.34562212000,0.29723502300,0.04597701100,0.27586206900,0.65517241400,29376,28704,0.47100000000,0.37704918000,0.27500000000,0.42500000000,0.12500000000,0.15000000000
56,202,10764,177,177,de Bordeaux / Gilford,45.53611000000,-73.57628700000,53.28712871000,371,0,343,687,202,0.00000000000,0.00000000000,177,0.00000000000,de Bordeaux / Gilford,45.53611000000,-73.57628700000,2022,10764,10764.00000000000,177.00000000000,675,45.53611000000,-73.57628700000,2022,298842,5044020,371,298842.00000000000,5044020.00000000000,298842.00000000000,5044020.00000000000,2555,24661815,Montr?—al,24661815,1671,24661815,332,15734.60000000000,0.13554216900,0.21084337300,0.39156626500,0.26204819300,0.02985074600,0.26865671600,0.68656716400,66240,53056,0.15200000000,0.43564356400,0.40000000000,0.31428571400,0.14285714300,0.14285714300
57,202,20528,179,179,Messier / du Mont-Royal,45.53711400000,-73.57100300000,101.62376240000,798,0,154,303,202,0.00000000000,0.00000000000,179,0.00000000000,Messier / du Mont-Royal,45.53711400000,-73.57100300000,2022,20528,20528.00000000000,179.00000000000,676,45.53711400000,-73.57100300000,2022,299255,5044140,798,299255.00000000000,5044140.00000000000,299255.00000000000,5044140.00000000000,2550,24661810,Montr?—al,24661810,1666,24661810,1144,9196.10000000000,0.16608391600,0.18793706300,0.44580419600,0.20017482500,0.02192982500,0.31578947400,0.66228070200,61632,51264,0.15300000000,0.41337386000,0.32857142900,0.43571428600,0.12857142900,0.10000000000
58,202,16225,180,180,Laurier / de Bordeaux,45.53720500000,-73.57925400000,80.32178218000,68,0,237,472,202,0.00000000000,0.00000000000,180,0.00000000000,Laurier / de Bordeaux,45.53720500000,-73.57925400000,2022,16225,16225.00000000000,180.00000000000,677,45.53720500000,-73.57925400000,2022,298610,5044150,68,298589.50000000000,5044175.00000000000,298589.50000000000,5044175.00000000000,2624,24662031,Montr?—al,24662031,1868,24662031,696,15163.40000000000,0.14367816100,0.23706896600,0.39511494300,0.22413793100,0.01438848900,0.32374100700,0.66906474800,53376,45824,0.18000000000,0.40265486700,0.25000000000,0.34090909100,0.18181818200,0.21590909100
59,202,13163,181,181,Cartier / Masson,45.53802100000,-73.58352400000,65.16336634000,330,0,498,996,202,0.00000000000,0.00000000000,181,0.00000000000,Cartier / Masson,45.53802100000,-73.58352400000,2022,13163,13163.00000000000,181.00000000000,678,45.53802100000,-73.58352400000,2022,298277,5044240,330,298277.00000000000,5044240.00000000000,298277.00000000000,5044240.00000000000,2561,24661821,Montr?—al,24661821,1677,24661821,710,11378.20000000000,0.11971831000,0.26056338000,0.41549295800,0.20422535200,0.01408450700,0.27464788700,0.71126760600,59520,50304,0.14800000000,0.39393939400,0.29213483100,0.43820224700,0.08988764000,0.16853932600
60,202,9144,182,182,Chapleau / du Mont-Royal,45.53867000000,-73.56936000000,45.26732673000,637,0,153,301,202,0.00000000000,0.00000000000,182,0.00000000000,Chapleau / du Mont-Royal,45.53867000000,-73.56936000000,2022,9144,9144.00000000000,182.00000000000,679,45.53867000000,-73.56936000000,2022,299383,5044310,637,299383.00000000000,5044310.00000000000,299383.00000000000,5044310.00000000000,2550,24661810,Montr?—al,24661810,1666,24661810,1144,9196.10000000000,0.16608391600,0.18793706300,0.44580419600,0.20017482500,0.02192982500,0.31578947400,0.66228070200,61632,51264,0.15300000000,0.41337386000,0.32857142900,0.43571428600,0.12857142900,0.10000000000
61,202,13208,183,183,de Bordeaux / Masson,45.53898400000,-73.58244500000,65.38613861000,750,0,199,395,202,0.00000000000,0.00000000000,183,0.00000000000,de Bordeaux / Masson,45.53898400000,-73.58244500000,2022,13208,13208.00000000000,183.00000000000,680,45.53898400000,-73.58244500000,2022,298361,5044340,750,298361.00000000000,5044340.00000000000,298361.00000000000,5044340.00000000000,2833,24662027,Montr?—al,24662027,1864,24662027,590,3320.20000000000,0.09322033900,0.32203389800,0.39830508500,0.18644067800,0.03389830500,0.22881355900,0.74576271200,47104,40576,0.19500000000,0.37853107300,0.32894736800,0.31578947400,0.14473684200,0.22368421100
62,202,8051,184,184,Fullum / Gilford,45.53922400000,-73.57383700000,39.85643564000,141,0,502,1004,202,0.00000000000,0.00000000000,184,0.00000000000,Fullum / Gilford,45.53922400000,-73.57383700000,2022,8051,8051.00000000000,184.00000000000,681,45.53922400000,-73.57383700000,2022,299034,5044370,141,299034.00000000000,5044370.00000000000,299034.00000000000,5044370.00000000000,2550,24661810,Montr?—al,24661810,1666,24661810,1144,9196.10000000000,0.16608391600,0.18793706300,0.44580419600,0.20017482500,0.02192982500,0.31578947400,0.66228070200,61632,51264,0.15300000000,0.41337386000,0.32857142900,0.43571428600,0.12857142900,0.10000000000
63,201,6436,185,185,Parc des Rapides (LaSalle / 6e avenue),45.42947100000,-73.59309900000,32.01990050000,373,0,485,969,201,0.00000000000,0.00000000000,185,0.00000000000,Parc des Rapides (LaSalle / 6e avenue),45.42947100000,-73.59309900000,2022,6436,6436.00000000000,185.00000000000,682,45.42947100000,-73.59309900000,2022,297515,5032180,373,297515.00000000000,5032180.00000000000,297515.00000000000,5032180.00000000000,690,24660981,Montr?—al,24660981,910,24660981,952,1087.80000000000,0.13655462200,0.16806722700,0.28361344500,0.41176470600,0.12041884800,0.21989528800,0.64921466000,49728,42944,0.14700000000,0.22395833300,0.66666666700,0.26388888900,0.05555555600,0.00000000000
64,201,4061,186,186,LaSalle / Crawford,45.43791400000,-73.58274000000,20.20398010000,145,0,406,811,201,0.00000000000,0.00000000000,186,0.00000000000,LaSalle / Crawford,45.43791400000,-73.58274000000,2022,4061,4061.00000000000,186.00000000000,683,45.43791400000,-73.58274000000,2022,298327,5033110,145,298327.00000000000,5033110.00000000000,298327.00000000000,5033110.00000000000,2904,24662118,Montr?—al,24662118,1948,24662118,379,5804.00000000000,0.17150395800,0.15831134600,0.23746701800,0.43271767800,0.09210526300,0.18421052600,0.71052631600,83883,68181,0.06700000000,0.40196078400,0.56410256400,0.41025641000,0.00000000000,0.00000000000
65,202,5897,187,187,Natatorium (LaSalle / Rolland),45.44454700000,-73.57509100000,29.19306931000,484,0,409,817,202,0.00000000000,0.00000000000,187,0.00000000000,Natatorium (LaSalle / Rolland),45.44454700000,-73.57509100000,2022,5897,5897.00000000000,187.00000000000,684,45.44454700000,-73.57509100000,2022,298926,5033850,484,298926.00000000000,5033850.00000000000,298926.00000000000,5033850.00000000000,965,24661200,Montr?—al,24661200,1101,24661200,566,7638.30000000000,0.15901060100,0.14134275600,0.28268551200,0.41696113100,0.15315315300,0.21621621600,0.62162162200,52949,46720,0.16200000000,0.26446281000,0.41666666700,0.47916666700,0.04166666700,0.00000000000
66,201,4024,188,188,Biblioth?–que de Verdun (Brown / Bannantyne),45.44826200000,-73.57785600000,20.01990050000,119,0,519,1040,201,0.00000000000,0.00000000000,188,0.00000000000,Biblioth?–que de Verdun (Brown / Bannantyne),45.44826200000,-73.57785600000,2022,4024,4024.00000000000,188.00000000000,685,45.44826200000,-73.57785600000,2022,298710,5034260,119,298710.00000000000,5034260.00000000000,298710.00000000000,5034260.00000000000,962,24661197,Montr?—al,24661197,1098,24661197,563,10199.30000000000,0.15097690900,0.18650088800,0.29307282400,0.36944937800,0.13392857100,0.25000000000,0.62500000000,57472,49408,0.17000000000,0.20183486200,0.53333333300,0.33333333300,0.06666666700,0.04444444400
67,202,7280,189,189,Beatty / de Verdun,45.45073000000,-73.57257500000,36.03960396000,588,0,401,801,202,0.00000000000,0.00000000000,189,0.00000000000,Beatty / de Verdun,45.45073000000,-73.57257500000,2022,7280,7280.00000000000,189.00000000000,686,45.45073000000,-73.57257500000,2022,299123,5034540,588,299123.00000000000,5034540.00000000000,299123.00000000000,5034540.00000000000,1007,24661169,Montr?—al,24661169,1072,24661169,750,15337.40000000000,0.20666666700,0.18666666700,0.28666666700,0.32000000000,0.08666666700,0.29333333300,0.62666666700,58368,50432,0.17300000000,0.25949367100,0.45901639300,0.45901639300,0.08196721300,0.00000000000
68,202,7924,190,190,M?—tro Monk (Allard / Beaulieu),45.45085100000,-73.59402700000,39.22772277000,284,0,423,841,202,0.00000000000,0.00000000000,190,0.00000000000,M?—tro Monk (Allard / Beaulieu),45.45085100000,-73.59402700000,2022,7924,7924.00000000000,190.00000000000,687,45.45085100000,-73.59402700000,2022,297445,5034550,284,297445.00000000000,5034550.00000000000,297445.00000000000,5034550.00000000000,158,24661004,Montr?—al,24661004,932,24661004,554,10054.40000000000,0.14440433200,0.20758122700,0.27978339400,0.36823104700,0.12612612600,0.28828828800,0.55855855900,45568,40704,0.23600000000,0.25190839700,0.39583333300,0.58333333300,0.04166666700,0.00000000000
69,201,4344,191,191,Argyle / Bannantyne,45.45331900000,-73.57677500000,21.61194030000,49,0,605,1215,201,0.00000000000,0.00000000000,191,0.00000000000,Argyle / Bannantyne,45.45331900000,-73.57677500000,2022,4344,4344.00000000000,191.00000000000,688,45.45331900000,-73.57677500000,2022,298795,5034820,49,298795.00000000000,5034820.00000000000,298795.00000000000,5034820.00000000000,957,24661192,Montr?—al,24661192,1093,24661192,627,10329.50000000000,0.15151515200,0.20733652300,0.33492823000,0.30622009600,0.12000000000,0.25600000000,0.61600000000,54144,46720,0.15200000000,0.10294117600,0.41791044800,0.40298507500,0.10447761200,0.04477611900
70,202,7526,192,192,Argyle / de Verdun,45.45301600000,-73.57191500000,37.25742574000,478,0,524,1048,202,0.00000000000,0.00000000000,192,0.00000000000,Argyle / de Verdun,45.45301600000,-73.57191500000,2022,7526,7526.00000000000,192.00000000000,689,45.45301600000,-73.57191500000,2022,299175,5034790,478,299175.00000000000,5034790.00000000000,299175.00000000000,5034790.00000000000,1000,24661162,Montr?—al,24661162,1065,24661162,649,13058.40000000000,0.12326656400,0.23112480700,0.28505392900,0.36055470000,0.14615384600,0.20000000000,0.65384615400,44384,40288,0.22300000000,0.24647887300,0.40298507500,0.47761194000,0.07462686600,0.04477611900
